"Voter.ID","Permanent.Absentee","Registration.Date","Original.Registration.Date","Party","Precinct","Age","X6.22.2010","X11.2.2010","X9.13.2011","X11.8.2011","X6.26.2012","X11.6.2012","X8.13.2013","X11.5.2013","X6.24.2014","X11.4.2014","X8.11.2015","X11.3.2015","X6.28.2016","X11.8.2016","X8.15.2017","X11.7.2017","X6.26.2018","X11.6.2018","lon","lat","min.c.dist","Voted_X6.22.2010","Voted_X11.2.2010","Voted_X9.13.2011","Voted_X11.8.2011","Voted_X6.26.2012","Voted_X11.6.2012","Voted_X8.13.2013","Voted_X11.5.2013","Voted_X6.24.2014","Voted_X11.4.2014","Voted_X8.11.2015","Voted_X11.3.2015","Voted_X6.28.2016","Voted_X11.8.2016","Voted_X8.15.2017","Voted_X11.7.2017","Voted_X6.26.2018","Voted_X11.6.2018","X11.5.2019","Voted_X11.5.2019"
3029829,"","10/23/2012","6/10/1997","Constitution","SR01",39,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/1/2018",-111.9377691,40.3686283,689.498626480084,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1886959,"","7/14/2016","7/14/2016","Independent American","SR01",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.94033,40.370714,404.943850570685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"10/21/2019",1
3029984,"","11/15/2015","9/1/1999","Republican","SR01",51,NA,NA,NA,NA,NA,"11/1/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.94033,40.370714,404.943850570685,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
6439115,"","5/8/2018","2/9/2003","Unaffiliated","SR01",38,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"10/28/2016","8/1/2017",NA,"6/15/2018","10/26/2018",-111.9378568,40.3821076,904.551185271515,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,NA,0
6449843,"","5/8/2018","9/24/2003","Republican","SR01",40,NA,"11/2/2010",NA,NA,NA,NA,NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/8/2016","8/1/2017",NA,"6/14/2018","10/26/2018",-111.9378568,40.3821076,904.551185271515,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,"11/4/2019",1
3030555,"","3/22/2016","10/30/2008","Republican","SR01",40,"6/22/2010",NA,NA,NA,NA,"11/6/2012","8/13/2013",NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/6/2018",-73.087749,41.6032207,3241677.05504054,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,NA,0
3030575,"","4/4/2012","10/31/2008","Republican","SR01",40,"6/22/2010","11/2/2010",NA,NA,NA,"11/6/2012","8/13/2013",NA,NA,"11/4/2014",NA,NA,NA,"11/3/2016",NA,NA,NA,NA,-111.9281921,40.3657038,1449.06056488465,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,NA,0
1577681,"YES","11/30/2018","6/26/2012","Republican","SR01",34,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,"6/28/2016","11/8/2016",NA,NA,"6/27/2018","11/6/2018",NA,NA,NA,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,NA,0
5869913,"","10/18/2016","1/2/2003","Republican","SR01",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/5/2018",-111.9449598,40.3759679,382.548081867244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"10/28/2019",1
1367030,"","10/28/2016","10/6/2008","Republican","SR01",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/5/2018",-111.9449598,40.3759679,382.548081867244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"11/1/2019",1
6276334,"YES","5/6/2016","10/12/2000","Republican","SR01",44,"6/22/2010","10/22/2010",NA,NA,NA,"11/8/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/10/2016",NA,NA,NA,NA,-111.9382062,40.3826267,951.948247888038,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
6421587,"","6/29/2017","10/1/2003","Unaffiliated","SR01",37,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/15/2018","10/22/2018",-111.938998,40.3797733,628.496242234411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,0
6396511,"","2/8/2017","6/7/2001","Unaffiliated","SR01",42,NA,"11/2/2010",NA,NA,NA,"11/1/2012",NA,NA,NA,NA,NA,NA,NA,"11/3/2016",NA,NA,NA,"11/7/2018",-111.9438187,40.3743909,239.425694962766,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6517092,"YES","10/5/2018","3/18/2004","Unaffiliated","SR01",33,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/24/2018",-111.9413734,40.3735669,89.8797854899314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6376365,"","9/19/2012","12/6/2004","Republican","SR01",40,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,"11/3/2015",NA,"11/8/2016",NA,NA,NA,"11/5/2018",-111.9368322,40.3775266,501.750200986139,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,NA,0
6239827,"","9/19/2012","11/30/1998","Republican","SR01",45,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,"11/3/2015",NA,"11/8/2016",NA,NA,NA,NA,-111.9368322,40.3775266,501.750200986139,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,NA,0
3037634,"","12/13/2018","3/23/2004","Republican","SR01",40,NA,NA,NA,NA,"6/26/2012","10/29/2012",NA,NA,NA,NA,NA,NA,NA,"11/1/2016",NA,"11/7/2017",NA,"11/6/2018",-111.9430841,40.3714948,360.603822804132,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,NA,0
6429617,"","12/12/2018","6/22/2004","Republican","SR01",37,NA,NA,NA,NA,"6/26/2012","10/29/2012",NA,NA,NA,NA,NA,NA,NA,"11/10/2016",NA,"11/7/2017",NA,"11/6/2018",-111.9430841,40.3714948,360.603822804132,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,NA,0
5207515,"","4/4/2012","2/2/1994","Republican","SR01",43,NA,NA,"9/13/2011",NA,NA,"10/31/2012","8/13/2013","11/5/2013","6/20/2014","10/30/2014","7/30/2015","10/26/2015",NA,"11/2/2016",NA,"11/6/2017","6/21/2018","11/1/2018",-111.9371349,40.3747512,331.714788302726,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,NA,0
1256556,"","10/22/2012","7/3/2007","Republican","SR01",32,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/5/2018",-86.1725286,32.3764052,2458074.34935037,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6451281,"","9/27/2016","1/2/2004","Unaffiliated","SR01",33,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/7/2018",-111.9318018,40.3714625,843.413914786351,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
1269506,"","10/22/2012","8/27/2007","Republican","SR01",30,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/5/2018",-86.1725286,32.3764052,2458074.34935037,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1533037,"","9/28/2016","10/23/2011","Republican","SR01",31,NA,NA,NA,"11/8/2011",NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,"6/27/2018","11/7/2018",-111.9318018,40.3714625,843.413914786351,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,NA,0
6472232,"YES","12/5/2018","8/31/2004","Independent American","SR01",43,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/3/2016",NA,NA,NA,"11/6/2018",-111.926995,40.3667822,1454.77820643757,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3042221,"YES","12/5/2018","7/6/2003","Unaffiliated","SR01",49,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/10/2016",NA,NA,NA,"11/6/2018",-111.926995,40.3667822,1454.77820643757,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
3046821,"","10/10/2016","6/21/2002","Republican","SR01",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9376938,40.3721336,371.570792555259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
3046919,"","10/10/2016","10/12/2000","Unaffiliated","SR01",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9376938,40.3721336,371.570792555259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
3047104,"YES","10/9/2017","8/6/1960","Republican","SR01",79,NA,"10/12/2010",NA,"10/25/2011",NA,"10/12/2012","7/17/2013","10/21/2013",NA,"10/15/2014",NA,"10/12/2015","6/17/2016","10/21/2016","8/1/2017",NA,"6/25/2018","10/31/2018",-111.9383459,40.3770929,381.227238697593,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,"11/6/2019",1
6252459,"","9/24/2007","2/19/1997","Unaffiliated","SR01",45,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,NA,NA,NA,NA,NA,-111.9393706,40.3769271,320.446756411798,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,0
1227993,"YES","12/5/2018","1/10/2007","Unaffiliated","SR01",39,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/6/2018",-111.9393706,40.3769271,320.446756411798,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
6363515,"","10/1/2012","9/30/1998","Unaffiliated","SR01",40,NA,NA,NA,NA,NA,"10/31/2012",NA,"11/5/2013",NA,"10/14/2014",NA,NA,NA,NA,NA,NA,NA,NA,-96.9533539,32.8544769,1566559.50299734,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,NA,0
6408520,"YES","4/4/2012","3/3/2004","Republican","SR01",38,NA,"11/2/2010",NA,NA,NA,"10/30/2012",NA,NA,NA,"11/4/2014",NA,"11/2/2015",NA,"11/10/2016",NA,NA,NA,"11/8/2018",-111.9390911,40.3742484,162.402781165777,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,NA,0
6503069,"YES","10/5/2012","9/5/2003","Republican","SR01",42,NA,NA,NA,NA,NA,"11/7/2012",NA,NA,NA,"11/4/2014",NA,"11/2/2015",NA,"11/10/2016",NA,NA,NA,NA,-111.9390911,40.3742484,162.402781165777,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,NA,0
2084795,"YES","7/13/2018","7/13/2018","Republican","SR01",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/9/2018",-111.9364363,40.3744343,387.834941001405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
6405956,"YES","2/24/2017","9/27/2000","Unaffiliated","SR01",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/3/2016",NA,NA,NA,"11/7/2018",-95.9844866,35.6271842,1486631.9435387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6316693,"","9/25/2012","2/15/1997","Republican","SR01",57,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-111.9400925,40.3775621,367.691201331063,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,NA,0
6253170,"","11/24/2014","6/28/1996","Republican","SR01",51,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"10/27/2016",NA,NA,NA,"11/9/2018",-111.9400925,40.3775621,367.691201331063,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6340021,"YES","6/5/2006","10/29/1996","Unaffiliated","SR01",76,NA,"11/2/2010",NA,NA,NA,"10/25/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/2/2016","7/31/2017","11/6/2017",NA,"10/29/2018",-111.9382993,40.381621,842.070680147188,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,"10/21/2019",1
6340022,"YES","1/12/2007","10/29/1996","Unaffiliated","SR01",72,NA,"11/2/2010",NA,NA,NA,"10/25/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/2/2016","7/31/2017","11/6/2017",NA,"10/29/2018",-111.9382993,40.381621,842.070680147188,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,"10/21/2019",1
6352791,"YES","7/6/2012","4/10/2001","Republican","SR01",42,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","11/7/2012",NA,"11/5/2013",NA,"11/4/2014","8/14/2015","11/4/2015","6/28/2016","11/4/2016",NA,NA,NA,"11/1/2018",-111.9389514,40.3816053,826.994003389033,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,"11/4/2019",1
6481618,"YES","7/8/2014","10/10/2006","Unaffiliated","SR01",45,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/4/2016",NA,NA,"6/27/2018","11/6/2018",-83.2317767,42.7839293,2394651.28592144,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,"11/5/2019",1
2013015,"","5/16/2017","5/16/2017","Unaffiliated","SR01",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.2317767,42.7839293,2394651.28592144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6293698,"YES","5/8/2018","10/10/2006","Republican","SR01",47,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","11/6/2012","8/13/2013","11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/1/2016","8/15/2017","10/26/2017","6/26/2018","11/6/2018",-83.2317767,42.7839293,2394651.28592144,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"11/5/2019",1
1663056,"","12/14/2012","12/14/2012","Libertarian","SR01",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9400925,40.3741443,79.6911841938095,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
6278654,"","4/15/2014","6/4/2004","Unaffiliated","SR01",42,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9400925,40.3741443,79.6911841938095,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,0
6294782,"","11/14/2014","4/14/1997","Unaffiliated","SR01",62,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/7/2018",-111.9400925,40.3741443,79.6911841938095,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,NA,0
2057478,"","3/21/2018","3/21/2018","Unaffiliated","SR01",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9400925,40.3741443,79.6911841938095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6231824,"","11/14/2014","8/8/1996","Unaffiliated","SR01",71,NA,NA,NA,NA,NA,"11/6/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/5/2018",-111.9400925,40.3741443,79.6911841938095,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,NA,0
6102971,"","10/12/2016","2/8/2007","Republican","SR01",41,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,"11/6/2017","6/25/2018","11/7/2018",-111.9359006,40.3771801,536.793856541067,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,NA,0
6102973,"","6/20/2016","3/31/2006","Republican","SR01",39,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,"11/6/2017","6/25/2018","11/7/2018",-111.9359006,40.3771801,536.793856541067,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,NA,0
1651307,"YES","11/1/2016","10/22/2012","Democratic","SR01",30,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"11/6/2018",-111.9445872,40.372776,349.765487955435,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
1992620,"","5/8/2018","11/8/2016","Independent American","SR01",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9424974,40.3718508,302.665388305025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1377631,"","7/2/2018","10/6/2008","Unaffiliated","SR01",30,NA,NA,NA,NA,"6/26/2012","11/6/2012",NA,"11/5/2013",NA,NA,NA,NA,NA,"11/8/2016",NA,NA,"6/26/2018","11/9/2018",NA,NA,NA,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,"11/14/2019",1
1291959,"","11/16/2017","12/20/2007","Unaffiliated","SR01",29,NA,NA,NA,NA,NA,"11/6/2012","8/13/2013","11/5/2013",NA,NA,NA,NA,NA,"11/8/2016",NA,"11/7/2017","6/27/2018","11/9/2018",NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,"11/14/2019",1
6423446,"YES","2/5/2016","10/16/2002","Republican","SR01",35,NA,"11/2/2010",NA,NA,"6/26/2012","11/7/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,"6/15/2016","11/2/2016",NA,NA,"6/27/2018","11/5/2018",-111.9388583,40.3809403,756.826596359211,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,"11/6/2019",1
1491744,"YES","2/5/2016","12/6/2010","Republican","SR01",34,NA,NA,NA,NA,"6/26/2012","11/7/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,"6/15/2016","11/2/2016",NA,NA,"6/27/2018","11/5/2018",-111.9388583,40.3809403,756.826596359211,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,"11/6/2019",1
1284956,"YES","6/26/2018","10/18/2007","Democratic","SR01",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9301251,40.3686053,1120.92501968591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
3063051,"","12/20/2018","10/8/2004","Democratic","SR01",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/3/2016",NA,NA,NA,"10/29/2018",-111.9435625,40.3739672,221.143030616322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6243392,"","10/2/2016","9/28/2004","Unaffiliated","SR01",44,NA,"11/2/2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,"10/22/2018",-111.9370418,40.3791748,634.910876161786,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
6444583,"","7/2/2018","6/4/2003","Republican","SR01",44,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,"6/26/2018","10/23/2018",-111.9370418,40.3791748,634.910876161786,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,NA,0
6467601,"","11/30/2011","8/27/2004","Unaffiliated","SR01",32,NA,NA,NA,"11/8/2011",NA,"10/26/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/4/2016",NA,NA,NA,"11/7/2018",-111.9299155,40.3660831,1312.96373955539,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"11/5/2019",1
6159518,"","10/20/2016","7/6/2006","Unaffiliated","SR01",31,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/4/2016",NA,NA,NA,"11/7/2018",-111.9299155,40.3660831,1312.96373955539,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"11/5/2019",1
6435613,"","4/15/2015","7/12/2005","Republican","SR01",40,NA,NA,NA,NA,NA,"10/31/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/4/2016",NA,"11/8/2017",NA,"11/7/2018",-111.9385322,40.3780432,463.100510658016,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,NA,0
6393320,"","4/15/2015","4/27/2000","Independent American","SR01",39,NA,"11/2/2010",NA,NA,NA,"10/31/2012",NA,NA,NA,NA,NA,"11/3/2015",NA,NA,"8/1/2017","11/8/2017",NA,"11/2/2018",-111.9385322,40.3780432,463.100510658016,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,NA,0
6499469,"YES","7/2/2018","11/2/2004","Republican","SR01",41,"6/22/2010","11/2/2010","9/13/2011","11/8/2011",NA,"11/8/2012",NA,"11/5/2013","6/19/2014","10/30/2014","8/6/2015",NA,NA,"11/2/2016",NA,NA,"6/26/2018","11/7/2018",-111.9377039,40.3795554,644.806047520221,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,NA,0
5605381,"YES","7/12/2012","6/22/2004","Republican","SR01",71,"6/22/2010","11/2/2010","9/13/2011",NA,"6/26/2012","10/31/2012","8/13/2013","11/5/2013","6/23/2014","10/16/2014","7/30/2015","10/28/2015","6/17/2016","11/4/2016",NA,"10/31/2017","6/20/2018","11/5/2018",-111.9386021,40.3790736,565.325017631404,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"10/31/2019",1
1961870,"YES","11/1/2016","11/1/2016","Unaffiliated","SR01",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/11/2016",NA,NA,NA,NA,-111.9377039,40.3795554,644.806047520221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
827667,"YES","7/6/2012","10/17/2004","Republican","SR01",68,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","10/31/2012","8/13/2013","11/5/2013","6/23/2014","10/16/2014","7/30/2015","10/28/2015","6/17/2016","11/4/2016",NA,"10/31/2017","6/20/2018","11/5/2018",-111.9386021,40.3790736,565.325017631404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"10/30/2019",1
6465207,"","7/29/2015","6/22/2004","Republican","SR01",40,"6/22/2010",NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9358773,40.381229,881.543674337557,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"11/5/2019",1
6277120,"","11/29/2012","6/22/2004","Unaffiliated","SR01",42,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9358773,40.381229,881.543674337557,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"11/5/2019",1
1968186,"","10/27/2016","10/27/2016","Unaffiliated","SR01",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9381596,40.381231,803.969979176266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
5535381,"","10/20/2016","9/18/1998","Republican","SR01",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA,-111.9381596,40.381231,803.969979176266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
1293574,"","11/16/2017","12/19/2007","Republican","SR01",41,"6/22/2010","10/29/2010","9/13/2011","11/8/2011","6/26/2012","11/8/2012","8/13/2013",NA,NA,"11/4/2014",NA,"11/3/2015","6/28/2016","11/8/2016",NA,"11/7/2017","6/21/2018","11/5/2018",-111.9270277,40.3713286,1232.44940421692,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,"11/14/2019",1
6351093,"","10/31/2016","12/19/2007","Unaffiliated","SR01",45,"6/22/2010","11/2/2010","9/13/2011","11/8/2011","6/26/2012","11/8/2012",NA,"11/5/2013",NA,"11/4/2014",NA,NA,NA,"11/3/2016",NA,NA,NA,"11/5/2018",-111.9270277,40.3713286,1232.44940421692,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,"11/5/2019",1
6493699,"","11/18/2016","1/22/1997","Unaffiliated","SR01",42,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,"11/4/2014",NA,NA,NA,"11/8/2016",NA,NA,NA,"11/9/2018",-116.3915131,43.6121087,512959.760586368,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,0
6522012,"YES","10/20/2016","1/21/2005","Unaffiliated","SR01",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/4/2016",NA,NA,NA,"11/7/2018",-111.9372048,40.3739588,324.926496291299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0
3202417,"","7/15/2016","3/7/2008","Unaffiliated","SR01",36,NA,"11/2/2010",NA,NA,NA,"11/6/2012",NA,NA,NA,NA,"9/16/2015","10/15/2015",NA,"11/4/2016",NA,"11/6/2017","6/27/2018","11/5/2018",-111.9372048,40.3739588,324.926496291299,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,"11/14/2019",1
3073963,"","10/14/2018","6/28/2002","Unaffiliated","SR01",42,NA,NA,NA,NA,NA,"11/6/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9372048,40.3816297,872.888777346068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
